Trait,gene,category
C3_PROSTATE_EXALLC,EEFSEC,both_missed
C3_PROSTATE_EXALLC,EFHD1,both_missed
C3_PROSTATE_EXALLC,EIF1AX,both_missed
C3_PROSTATE_EXALLC,EIF3E,both_missed
C3_PROSTATE_EXALLC,ELAC2,both_missed
C3_PROSTATE_EXALLC,ELF4,both_missed
C3_PROSTATE_EXALLC,ELK4,both_missed
C3_PROSTATE_EXALLC,ELL,both_missed
C3_PROSTATE_EXALLC,EMSY,both_missed
C3_PROSTATE_EXALLC,EPAS1,both_missed
C3_PROSTATE_EXALLC,EPHA2,both_missed
C3_PROSTATE_EXALLC,EPHB2,both_missed
C3_PROSTATE_EXALLC,EPS15,both_missed
C3_PROSTATE_EXALLC,ERBB3,both_missed
C3_PROSTATE_EXALLC,ERBB4,both_missed
C3_PROSTATE_EXALLC,ERCC2,both_missed
C3_PROSTATE_EXALLC,ERCC3,both_missed
C3_PROSTATE_EXALLC,ERCC4,both_missed
C3_PROSTATE_EXALLC,ERCC5,both_missed
C3_PROSTATE_EXALLC,ERG,both_missed
C3_PROSTATE_EXALLC,ETNK1,both_missed
C3_PROSTATE_EXALLC,ETV1,both_missed
C3_PROSTATE_EXALLC,ETV3,both_missed
C3_PROSTATE_EXALLC,ETV4,both_missed
C3_PROSTATE_EXALLC,ETV5,both_missed
C3_PROSTATE_EXALLC,ETV6,both_missed
C3_PROSTATE_EXALLC,EWSR1,both_missed
C3_PROSTATE_EXALLC,EXPH5,both_missed
C3_PROSTATE_EXALLC,EXT1,both_missed
C3_PROSTATE_EXALLC,EXT2,both_missed
C3_PROSTATE_EXALLC,FAM111A,both_missed
C3_PROSTATE_EXALLC,FAM111B,both_missed
C3_PROSTATE_EXALLC,FANCA,both_missed
C3_PROSTATE_EXALLC,FANCC,both_missed
C3_PROSTATE_EXALLC,FANCD2,both_missed
C3_PROSTATE_EXALLC,FANCE,both_missed
C3_PROSTATE_EXALLC,FANCF,both_missed
C3_PROSTATE_EXALLC,FANCG,both_missed
C3_PROSTATE_EXALLC,FAS,both_missed
C3_PROSTATE_EXALLC,FAT1,both_missed
C3_PROSTATE_EXALLC,FAT4,both_missed
C3_PROSTATE_EXALLC,FBRSL1,both_missed
C3_PROSTATE_EXALLC,FBXO11,both_missed
C3_PROSTATE_EXALLC,FCRL4,both_missed
C3_PROSTATE_EXALLC,FDPS,both_missed
C3_PROSTATE_EXALLC,FERMT2,both_missed
C3_PROSTATE_EXALLC,FES,both_missed
C3_PROSTATE_EXALLC,FGF1,both_missed
C3_PROSTATE_EXALLC,FGF10,both_missed
C3_PROSTATE_EXALLC,FGFR1,both_missed
C3_PROSTATE_EXALLC,FGFR2,both_missed
C3_PROSTATE_EXALLC,FGFR3,both_missed
C3_PROSTATE_EXALLC,FGFR4,both_missed
C3_PROSTATE_EXALLC,FGR,both_missed
C3_PROSTATE_EXALLC,FH,both_missed
C3_PROSTATE_EXALLC,FHIT,both_missed
C3_PROSTATE_EXALLC,FKBP1A,both_missed
C3_PROSTATE_EXALLC,FLCN,both_missed
C3_PROSTATE_EXALLC,FLI1,both_missed
C3_PROSTATE_EXALLC,FLT3,both_missed
C3_PROSTATE_EXALLC,FLT4,both_missed
C3_PROSTATE_EXALLC,FMN1,both_missed
C3_PROSTATE_EXALLC,FOXO1,both_missed
C3_PROSTATE_EXALLC,FOXO3,both_missed
C3_PROSTATE_EXALLC,FOXO4,both_missed
C3_PROSTATE_EXALLC,FOXP4,both_missed
C3_PROSTATE_EXALLC,FRK,both_missed
C3_PROSTATE_EXALLC,FST,both_missed
C3_PROSTATE_EXALLC,FUBP1,both_missed
C3_PROSTATE_EXALLC,FUS,both_missed
C3_PROSTATE_EXALLC,GAS7,both_missed
C3_PROSTATE_EXALLC,GATA2,both_missed
C3_PROSTATE_EXALLC,GDF5,both_missed
C3_PROSTATE_EXALLC,GDF7,both_missed
C3_PROSTATE_EXALLC,GDNF,both_missed
C3_PROSTATE_EXALLC,GMDS,both_missed
C3_PROSTATE_EXALLC,GPC5,both_missed
C3_PROSTATE_EXALLC,GPD2,both_missed
C3_PROSTATE_EXALLC,GRB10,both_missed
C3_PROSTATE_EXALLC,GRHL1,both_missed
C3_PROSTATE_EXALLC,GRIN2A,both_missed
C3_PROSTATE_EXALLC,GSDMC,both_missed
C3_PROSTATE_EXALLC,GTPBP1,both_missed
C3_PROSTATE_EXALLC,HAAO,both_missed
C3_PROSTATE_EXALLC,HABP2,both_missed
C3_PROSTATE_EXALLC,HAS2,both_missed
C3_PROSTATE_EXALLC,HAUS6,both_missed
C3_PROSTATE_EXALLC,HCK,both_missed
C3_PROSTATE_EXALLC,HDGF,both_missed
C3_PROSTATE_EXALLC,HEY1,both_missed
C3_PROSTATE_EXALLC,HIBADH,both_missed
C3_PROSTATE_EXALLC,HIF1A,both_missed
C3_PROSTATE_EXALLC,HIP1,both_missed
C3_PROSTATE_EXALLC,HLF,both_missed
C3_PROSTATE_EXALLC,HMGA2,both_missed
C3_PROSTATE_EXALLC,HMGCR,both_missed
C3_PROSTATE_EXALLC,HMGCS1,both_missed
C3_PROSTATE_EXALLC,HNF1A,both_missed
C3_PROSTATE_EXALLC,HNF1B,both_missed
C3_PROSTATE_EXALLC,HNRNPA2B1,both_missed
C3_PROSTATE_EXALLC,HOXA11,both_missed
C3_PROSTATE_EXALLC,HOXA13,both_missed
C3_PROSTATE_EXALLC,HOXA9,both_missed
C3_PROSTATE_EXALLC,HOXB13,both_missed
C3_PROSTATE_EXALLC,HOXC11,both_missed
C3_PROSTATE_EXALLC,HOXC13,both_missed
C3_PROSTATE_EXALLC,HOXD11,both_missed
C3_PROSTATE_EXALLC,HOXD13,both_missed
C3_PROSTATE_EXALLC,HTR3B,both_missed
C3_PROSTATE_EXALLC,ID2,both_missed
C3_PROSTATE_EXALLC,IDH1,both_missed
C3_PROSTATE_EXALLC,IDH2,both_missed
C3_PROSTATE_EXALLC,IKBKB,both_missed
C3_PROSTATE_EXALLC,IKZF1,both_missed
C3_PROSTATE_EXALLC,IKZF2,both_missed
C3_PROSTATE_EXALLC,IKZF3,both_missed
C3_PROSTATE_EXALLC,IL6ST,both_missed
C3_PROSTATE_EXALLC,IL7R,both_missed
C3_PROSTATE_EXALLC,INCENP,both_missed
C3_PROSTATE_EXALLC,INHBB,both_missed
C3_PROSTATE_EXALLC,IQGAP2,both_missed
C3_PROSTATE_EXALLC,IRF4,both_missed
C3_PROSTATE_EXALLC,IRS2,both_missed
C3_PROSTATE_EXALLC,IRS4,both_missed
C3_PROSTATE_EXALLC,IRX4,both_missed
C3_PROSTATE_EXALLC,ITGA1,both_missed
C3_PROSTATE_EXALLC,ITGA6,both_missed
C3_PROSTATE_EXALLC,ITGB8,both_missed
C3_PROSTATE_EXALLC,JADE2,both_missed
C3_PROSTATE_EXALLC,JAK1,both_missed
C3_PROSTATE_EXALLC,JAK3,both_missed
C3_PROSTATE_EXALLC,JAZF1,both_missed
C3_PROSTATE_EXALLC,KAT6A,both_missed
C3_PROSTATE_EXALLC,KAT6B,both_missed
C3_PROSTATE_EXALLC,KCNA3,both_missed
C3_PROSTATE_EXALLC,KCNJ5,both_missed
C3_PROSTATE_EXALLC,KCNQ3,both_missed
C3_PROSTATE_EXALLC,KDM5A,both_missed
C3_PROSTATE_EXALLC,KDM5C,both_missed
C3_PROSTATE_EXALLC,KDR,both_missed
C3_PROSTATE_EXALLC,KDSR,both_missed
C3_PROSTATE_EXALLC,KEAP1,both_missed
C3_PROSTATE_EXALLC,KIAA0513,both_missed
C3_PROSTATE_EXALLC,KIF5B,both_missed
C3_PROSTATE_EXALLC,KIT,both_missed
C3_PROSTATE_EXALLC,KLF4,both_missed
C3_PROSTATE_EXALLC,KLF5,both_missed
C3_PROSTATE_EXALLC,KLF7,both_missed
C3_PROSTATE_EXALLC,L3MBTL3,both_missed
C3_PROSTATE_EXALLC,LARP4B,both_missed
C3_PROSTATE_EXALLC,LATS1,both_missed
C3_PROSTATE_EXALLC,LATS2,both_missed
C3_PROSTATE_EXALLC,LMO1,both_missed
C3_PROSTATE_EXALLC,LMO2,both_missed
C3_PROSTATE_EXALLC,LMO4,both_missed
C3_PROSTATE_EXALLC,LMTK2,both_missed
C3_PROSTATE_EXALLC,LPA,both_missed
C3_PROSTATE_EXALLC,LPCAT1,both_missed
C3_PROSTATE_EXALLC,LPP,both_missed
C3_PROSTATE_EXALLC,LRIG3,both_missed
C3_PROSTATE_EXALLC,LRP1B,both_missed
C3_PROSTATE_EXALLC,LRRC34,both_missed
C3_PROSTATE_EXALLC,LTO1,both_missed
C3_PROSTATE_EXALLC,LYN,both_missed
C3_PROSTATE_EXALLC,LZTR1,both_missed
C3_PROSTATE_EXALLC,MAD1L1,both_missed
C3_PROSTATE_EXALLC,MAF,both_missed
C3_PROSTATE_EXALLC,MALT1,both_missed
C3_PROSTATE_EXALLC,MAML2,both_missed
C3_PROSTATE_EXALLC,MAML3,both_missed
C3_PROSTATE_EXALLC,MAP2K1,both_missed
C3_PROSTATE_EXALLC,MAP2K2,both_missed
C3_PROSTATE_EXALLC,MAP2K4,both_missed
C3_PROSTATE_EXALLC,MAP3K1,both_missed
C3_PROSTATE_EXALLC,MAP3K13,both_missed
C3_PROSTATE_EXALLC,MAP3K21,both_missed
C3_PROSTATE_EXALLC,MAST2,both_missed
C3_PROSTATE_EXALLC,MAX,both_missed
C3_PROSTATE_EXALLC,MBNL1,both_missed
C3_PROSTATE_EXALLC,MCL1,both_missed
C3_PROSTATE_EXALLC,MDH1,both_missed
C3_PROSTATE_EXALLC,MDM4,both_missed
C3_PROSTATE_EXALLC,MED12,both_missed
C3_PROSTATE_EXALLC,MEGF11,both_missed
C3_PROSTATE_EXALLC,MET,both_missed
C3_PROSTATE_EXALLC,MGA,both_missed
C3_PROSTATE_EXALLC,MGLL,both_missed
C3_PROSTATE_EXALLC,MITF,both_missed
C3_PROSTATE_EXALLC,MLF1,both_missed
C3_PROSTATE_EXALLC,MLLT10,both_missed
C3_PROSTATE_EXALLC,MLPH,both_missed
C3_PROSTATE_EXALLC,MMP14,both_missed
C3_PROSTATE_EXALLC,MMP7,both_missed
C3_PROSTATE_EXALLC,MMP9,both_missed
C3_PROSTATE_EXALLC,MN1,both_missed
C3_PROSTATE_EXALLC,MNS1,both_missed
C3_PROSTATE_EXALLC,MOB2,both_missed
C3_PROSTATE_EXALLC,MPHOSPH6,both_missed
C3_PROSTATE_EXALLC,MPL,both_missed
C3_PROSTATE_EXALLC,MRTFA,both_missed
C3_PROSTATE_EXALLC,MSH2,both_missed
C3_PROSTATE_EXALLC,MSH6,both_missed
C3_PROSTATE_EXALLC,MSI2,both_missed
C3_PROSTATE_EXALLC,MT-ND1,both_missed
C3_PROSTATE_EXALLC,MT-ND2,both_missed
C3_PROSTATE_EXALLC,MT-ND3,both_missed
C3_PROSTATE_EXALLC,MT-ND4,both_missed
C3_PROSTATE_EXALLC,MT-ND4L,both_missed
C3_PROSTATE_EXALLC,MT-ND5,both_missed
C3_PROSTATE_EXALLC,MT-ND6,both_missed
C3_PROSTATE_EXALLC,MTCP1,both_missed
C3_PROSTATE_EXALLC,MTOR,both_missed
C3_PROSTATE_EXALLC,MUTYH,both_missed
C3_PROSTATE_EXALLC,MYB,both_missed
C3_PROSTATE_EXALLC,MYCL,both_missed
C3_PROSTATE_EXALLC,MYD88,both_missed
C3_PROSTATE_EXALLC,MYEOV,both_missed
C3_PROSTATE_EXALLC,MYO16,both_missed
C3_PROSTATE_EXALLC,MYO5C,both_missed
C3_PROSTATE_EXALLC,MYO6,both_missed
C3_PROSTATE_EXALLC,MYO9B,both_missed
C3_PROSTATE_EXALLC,MYOCD,both_missed
C3_PROSTATE_EXALLC,MYOD1,both_missed
C3_PROSTATE_EXALLC,NAB2,both_missed
C3_PROSTATE_EXALLC,NCEH1,both_missed
C3_PROSTATE_EXALLC,NCKAP5,both_missed
C3_PROSTATE_EXALLC,NCOA2,both_missed
C3_PROSTATE_EXALLC,NDRG1,both_missed
C3_PROSTATE_EXALLC,NDUFA1,both_missed
C3_PROSTATE_EXALLC,NDUFA10,both_missed
C3_PROSTATE_EXALLC,NDUFA11,both_missed
C3_PROSTATE_EXALLC,NDUFA12,both_missed
C3_PROSTATE_EXALLC,NDUFA13,both_missed
C3_PROSTATE_EXALLC,NDUFA2,both_missed
C3_PROSTATE_EXALLC,NDUFA3,both_missed
C3_PROSTATE_EXALLC,NDUFA5,both_missed
C3_PROSTATE_EXALLC,NDUFA6,both_missed
C3_PROSTATE_EXALLC,NDUFA7,both_missed
C3_PROSTATE_EXALLC,NDUFA8,both_missed
C3_PROSTATE_EXALLC,NDUFA9,both_missed
C3_PROSTATE_EXALLC,NDUFAB1,both_missed
C3_PROSTATE_EXALLC,NDUFAF1,both_missed
C3_PROSTATE_EXALLC,NDUFAF2,both_missed
C3_PROSTATE_EXALLC,NDUFAF3,both_missed
C3_PROSTATE_EXALLC,NDUFAF4,both_missed
C3_PROSTATE_EXALLC,NDUFB1,both_missed
C3_PROSTATE_EXALLC,NDUFB10,both_missed
C3_PROSTATE_EXALLC,NDUFB11,both_missed
C3_PROSTATE_EXALLC,NDUFB2,both_missed
C3_PROSTATE_EXALLC,NDUFB3,both_missed
C3_PROSTATE_EXALLC,NDUFB4,both_missed
C3_PROSTATE_EXALLC,NDUFB5,both_missed
C3_PROSTATE_EXALLC,NDUFB6,both_missed
C3_PROSTATE_EXALLC,NDUFB7,both_missed
C3_PROSTATE_EXALLC,NDUFB8,both_missed
C3_PROSTATE_EXALLC,NDUFB9,both_missed
C3_PROSTATE_EXALLC,NDUFC1,both_missed
C3_PROSTATE_EXALLC,NDUFC2,both_missed
C3_PROSTATE_EXALLC,NDUFS2,both_missed
C3_PROSTATE_EXALLC,NDUFS3,both_missed
C3_PROSTATE_EXALLC,NDUFS4,both_missed
C3_PROSTATE_EXALLC,NDUFS5,both_missed
C3_PROSTATE_EXALLC,NDUFS6,both_missed
C3_PROSTATE_EXALLC,NDUFS7,both_missed
C3_PROSTATE_EXALLC,NDUFS8,both_missed
C3_PROSTATE_EXALLC,NDUFV1,both_missed
C3_PROSTATE_EXALLC,NDUFV2,both_missed
C3_PROSTATE_EXALLC,NDUFV3,both_missed
C3_PROSTATE_EXALLC,NEDD9,both_missed
C3_PROSTATE_EXALLC,NEK6,both_missed
C3_PROSTATE_EXALLC,NEURL1B,both_missed
C3_PROSTATE_EXALLC,NF1,both_missed
C3_PROSTATE_EXALLC,NF2,both_missed
C3_PROSTATE_EXALLC,NFATC2,both_missed
C3_PROSTATE_EXALLC,NFE2L2,both_missed
C3_PROSTATE_EXALLC,NFKB2,both_missed
C3_PROSTATE_EXALLC,NFKBIE,both_missed
C3_PROSTATE_EXALLC,NIM1K,both_missed
C3_PROSTATE_EXALLC,NKX2-1,both_missed
C3_PROSTATE_EXALLC,NKX3-1,both_missed
C3_PROSTATE_EXALLC,NOL10,both_missed
C3_PROSTATE_EXALLC,NOTCH2,both_missed
C3_PROSTATE_EXALLC,NR3C1,both_missed
C3_PROSTATE_EXALLC,NR4A3,both_missed
C3_PROSTATE_EXALLC,NRG1,both_missed
C3_PROSTATE_EXALLC,NRIP1,both_missed
C3_PROSTATE_EXALLC,NSD3,both_missed
C3_PROSTATE_EXALLC,NT5C2,both_missed
C3_PROSTATE_EXALLC,NTRK1,both_missed
C3_PROSTATE_EXALLC,NTRK2,both_missed
C3_PROSTATE_EXALLC,NTRK3,both_missed
C3_PROSTATE_EXALLC,NUDT11,both_missed
